vote_id,constituency_id,candidate_id,votes_received
90284,526,1612,23767
90285,3,131,29095
90286,232,1821,41405
90287,163,1792,28284
90288,482,532,8117
90289,101,210,26824
90290,428,1549,15619
90291,312,2769,16741
90292,405,581,20475
90293,457,2603,12204
90294,27,1768,29912
90295,508,2685,19527
90296,386,835,5939
90297,467,1914,41916
90298,528,898,3983
90299,470,1919,48020
90300,472,76,48042
90301,100,247,37854
90302,310,541,23338
90303,134,601,49933
90304,475,588,21317
90305,489,1499,17338
90306,7,2360,13437
90307,410,1210,35377
90308,288,705,38358
90309,68,2982,36673
90310,256,70,26101
90311,263,2330,49098
90312,320,292,13902
90313,179,965,49162
90314,342,1827,19486
90315,449,2594,42449
90316,384,588,38948
90317,234,1643,7502
90318,359,92,36175
90319,149,421,2088
90320,246,51,17374
90321,258,2210,4378
90322,168,1861,44754
90323,326,1717,40011
90324,299,2307,34776
90325,111,2819,2775
90326,249,355,20150
90327,543,2788,21293
90328,43,1008,28803
90329,451,2674,18046
90330,301,398,36815
90331,359,1272,13578
90332,17,204,29213
90333,496,2151,21019
90334,472,1111,20680
90335,157,337,8847
90336,281,1019,47718
90337,250,1372,32837
90338,367,1465,39543
90339,409,2790,34254
90340,463,438,8947
90341,219,2341,33762
90342,216,1135,5235
90343,105,707,41881
90344,542,1760,12448
90345,494,119,24232
90346,354,941,5678
90347,174,2943,26566
90348,453,59,9202
90349,83,1368,36376
90350,102,815,14935
90351,423,1415,17516
90352,376,529,4636
90353,77,2698,18923
90354,327,2460,7933
90355,5,2111,925
90356,377,2267,21287
90357,344,716,11541
90358,343,180,15316
90359,480,2494,47485
90360,525,672,16789
90361,286,353,15964
90362,106,1915,30287
90363,117,1826,31075
90364,20,1883,15575
90365,418,778,28512
90366,408,2118,44831
90367,427,1231,34053
90368,543,1179,186
90369,254,1837,14163
90370,143,2491,8838
90371,399,2786,15767
90372,135,1673,43511
90373,117,2550,49646
90374,324,656,22559
90375,107,326,15160
90376,516,1316,23760
90377,98,583,6042
90378,383,2857,1117
90379,349,361,32975
90380,7,1572,28708
90381,143,2692,43422
90382,200,887,18320
90383,273,1007,31261
90384,18,1957,21668
90385,167,1204,41291
90386,228,1436,49673
90387,277,2448,25291
90388,333,950,19340
90389,251,1571,28669
90390,452,2456,32210
90391,300,2137,28579
90392,132,1288,25392
90393,286,1279,45429
90394,487,1972,28782
90395,177,61,36251
90396,401,1451,35834
90397,109,271,990
90398,254,2040,18227
90399,178,1898,33148
90400,154,1065,20653
90401,31,964,39149
90402,370,677,49264
90403,10,2129,14380
90404,476,1324,27760
90405,230,2194,9734
90406,41,2178,32660
90407,261,1184,2506
90408,312,2383,22133
90409,50,93,37891
90410,534,148,6175
90411,63,586,5298
90412,162,1377,6439
90413,331,2918,10139
90414,56,2260,43437
90415,2,1056,32089
90416,191,1499,6924
90417,375,2646,1709
90418,389,1176,28832
90419,7,338,12628
90420,521,2197,41726
90421,501,2543,49574
90422,403,2542,40369
90423,400,360,32780
90424,437,2721,11586
90425,278,1840,15122
90426,417,216,20736
90427,232,191,1055
90428,448,511,30757
90429,221,565,31936
90430,176,2699,41198
90431,163,2126,20369
90432,92,2419,12536
90433,397,1872,11726
90434,11,2251,22893
90435,191,381,45955
90436,528,1357,30458
90437,402,2921,40956
90438,227,1413,41679
90439,542,877,38797
90440,307,1455,20325
90441,399,1919,39456
90442,398,2663,13319
90443,514,2518,6848
90444,25,995,23572
90445,28,1717,46849
90446,234,271,11529
90447,285,2447,26521
90448,538,1801,31964
90449,432,1728,8317
90450,513,32,22621
90451,123,2808,45194
90452,501,724,22086
90453,349,1162,302
90454,42,250,49289
90455,49,1111,14181
90456,113,2906,10977
90457,366,1763,3648
90458,497,264,47704
90459,88,1524,23424
90460,419,2919,44583
90461,460,1662,14648
90462,93,2176,45708
90463,174,2112,27469
90464,137,2098,16151
90465,223,1816,41048
90466,95,2681,13495
90467,31,2936,21459
90468,395,1185,5619
90469,190,2695,17988
90470,473,2235,37806
90471,243,180,45723
90472,258,1116,8392
90473,428,1757,37386
90474,172,1915,49608
90475,260,2823,18212
90476,166,2666,12083
90477,311,2662,31278
90478,323,2309,30993
90479,105,579,43328
90480,464,434,11540
90481,230,2991,3533
90482,399,567,30326
90483,77,722,18986
90484,277,2823,17312
90485,208,1743,47164
90486,480,2028,11468
90487,390,2054,13002
90488,372,1202,34614
90489,328,2800,3757
90490,220,1041,37860
90491,51,1921,44123
90492,288,2768,23406
90493,57,2723,28641
90494,65,2953,31150
90495,169,496,44459
90496,514,1918,38098
90497,461,2727,10628
90498,416,2308,45287
90499,312,540,13942
90500,53,2069,42174
90501,81,2633,32800
90502,390,1352,38686
90503,250,1265,12665
90504,244,1050,19086
90505,146,1305,10572
90506,345,1741,35480
90507,208,1641,45860
90508,172,2492,32202
90509,509,1036,40744
90510,146,2463,48983
90511,415,605,10776
90512,486,2345,19155
90513,531,2711,15441
90514,184,2046,37453
90515,129,2690,44302
90516,197,2755,25268
90517,317,2986,15733
90518,364,1075,41900
90519,244,1363,21281
90520,213,1979,1159
90521,438,2695,7716
90522,421,1232,22677
90523,55,297,43971
90524,55,1799,44156
90525,280,691,2424
90526,402,549,18560
90527,366,894,16440
90528,51,1497,26562
90529,482,1732,4349
90530,334,568,41312
90531,398,1417,28068
90532,374,2677,44792
90533,109,2379,22630
90534,153,2708,44082
90535,156,14,2394
90536,153,340,37516
90537,14,2323,4877
90538,327,2100,6779
90539,274,2425,33281
90540,396,708,31328
90541,276,2578,47665
90542,495,1508,44552
90543,339,2684,15151
90544,268,2588,1916
90545,434,314,36142
90546,222,1263,5241
90547,194,78,1923
90548,198,480,31166
90549,457,2626,27044
90550,439,1419,41958
90551,16,144,20375
90552,456,1625,15106
90553,65,129,30003
90554,512,635,32565
90555,381,870,18363
90556,38,877,40512
90557,28,2086,20148
90558,490,1979,35816
90559,56,1955,7468
90560,418,2331,19527
90561,91,76,12601
90562,469,505,28580
90563,185,2046,16437
90564,112,2397,3859
90565,310,1378,5208
90566,77,1549,20899
90567,330,522,41866
90568,278,2355,48690
90569,379,2441,28802
90570,478,2675,34328
90571,388,1462,9549
90572,24,2114,10963
90573,47,1164,25717
90574,93,1949,34441
90575,360,2492,23482
90576,444,716,4618
90577,434,2085,10635
90578,539,2373,28355
90579,214,146,11257
90580,13,491,48970
90581,359,2622,19886
90582,136,1688,47017
90583,366,1891,1558
90584,452,1753,12038
90585,237,909,34225
90586,251,983,45507
90587,455,63,10238
90588,512,2461,10656
90589,125,966,8645
90590,438,743,43506
90591,145,750,37689
90592,126,1065,28633
90593,541,1433,19635
90594,461,2703,17831
90595,421,1222,3488
90596,248,60,16483
90597,9,963,9499
90598,43,144,12429
90599,151,307,41984
90600,507,1743,41944
90601,96,103,44384
90602,431,721,46648
90603,283,1544,2363
90604,446,330,23504
90605,376,652,37136
90606,499,254,8606
90607,466,381,41796
90608,136,2869,24760
90609,192,1436,4343
90610,290,2126,14672
90611,6,428,27422
90612,265,2779,33747
90613,309,1933,40993
90614,46,1471,45863
90615,449,2469,2528
90616,264,741,10550
90617,399,2603,7538
90618,203,117,13525
90619,231,2807,15591
90620,104,941,21339
90621,84,1889,32912
90622,196,1253,4157
90623,394,2248,41585
90624,441,617,30368
90625,459,2393,10452
90626,351,60,10652
90627,164,783,10127
90628,142,1730,28998
90629,158,538,35166
90630,196,2786,42993
90631,266,1047,41365
90632,165,1895,15429
90633,283,318,49212
90634,377,225,47915
90635,493,275,6079
90636,18,277,30366
90637,241,1614,15023
90638,273,1254,12942
90639,205,864,29560
90640,445,1599,6856
90641,22,2698,39577
90642,418,733,13760
90643,33,1206,20913
90644,527,1451,7617
90645,528,2908,45003
90646,122,1759,30480
90647,416,2580,42507
90648,103,1742,21802
90649,27,1457,38765
90650,32,828,3792
90651,472,836,46956
90652,366,1193,1656
90653,270,2330,38821
90654,395,629,11655
90655,153,2749,38433
90656,48,1710,32113
90657,151,2098,27698
90658,122,833,33179
90659,478,533,7278
90660,176,287,43631
90661,72,1836,23165
90662,253,2076,8841
90663,25,476,29715
90664,462,2093,20644
90665,13,1396,15660
90666,87,2090,37901
90667,231,1547,23105
90668,81,1253,24582
90669,335,873,30242
90670,240,1487,8349
90671,299,1498,48358
90672,139,1620,34365
90673,267,365,30172
90674,450,1733,38167
90675,133,115,29065
90676,325,61,42451
90677,167,1218,14373
90678,488,309,18848
90679,34,349,27953
90680,294,1781,20178
90681,212,257,15772
90682,507,976,12370
90683,408,984,46653
90684,404,1390,24682
90685,97,2986,6491
90686,348,1989,40579
90687,233,1350,16309
90688,436,770,24889
90689,170,2695,2657
90690,187,563,22983
90691,241,1183,43036
90692,197,2776,32353
90693,317,171,27972
90694,164,379,45221
90695,39,2151,39546
90696,427,1806,36267
90697,306,1637,14060
90698,358,2564,22716
90699,315,409,19175
90700,365,2746,14780
90701,209,2314,36976
90702,67,1402,33622
90703,363,2201,3391
90704,367,2171,47245
90705,154,2088,28005
90706,253,2034,33072
90707,459,2048,13886
90708,152,6,12218
90709,251,1451,25322
90710,518,415,27681
90711,149,1360,33841
90712,130,2651,31254
90713,61,2389,19388
90714,516,486,7175
90715,280,2515,31271
90716,54,2806,32763
90717,223,2230,28134
90718,127,132,31586
90719,116,614,17492
90720,198,2732,45292
90721,12,2910,15042
90722,283,2336,15054
90723,523,2223,133
90724,514,2449,14793
90725,171,1476,2893
90726,52,258,7665
90727,123,2401,47687
90728,68,2938,38300
90729,485,2880,4418
90730,294,174,28757
90731,386,222,46029
90732,378,488,39336
90733,9,412,21609
90734,255,2122,14709
90735,166,443,23334
90736,362,1531,9731
90737,27,2387,30525
90738,185,516,29515
90739,191,2418,23626
90740,47,2654,40594
90741,536,946,48504
90742,258,2587,3459
90743,509,274,17452
90744,448,2827,13032
90745,57,1170,46976
90746,541,2704,44271
90747,462,936,2768
90748,176,2393,37615
90749,48,283,13111
90750,123,2955,47420
90751,5,2766,19098
90752,325,1511,24753
90753,432,977,47365
90754,479,1796,6460
90755,383,467,38333
90756,114,2321,27077
90757,134,2687,8301
90758,131,1466,18201
90759,431,1403,31689
90760,408,214,20135
90761,57,1905,16038
90762,397,2909,299
90763,332,2849,30225
90764,440,1287,39217
90765,416,960,46658
90766,357,2026,40032
90767,254,306,37426
90768,93,130,7212
90769,403,551,38420
90770,56,2371,27861
90771,404,1555,29114
90772,508,408,21647
90773,455,2866,46824
90774,137,1769,36048
90775,517,336,46428
90776,178,2614,42394
90777,504,714,13154
90778,370,1630,21949
90779,333,960,32996
90780,18,2183,40121
90781,465,44,24003
90782,43,1012,34150
90783,234,849,35766
90784,418,1840,25180
90785,167,81,12518
90786,294,1553,43778
90787,106,1030,13102
90788,264,2542,990
90789,54,1943,24421
90790,435,920,32025
90791,323,643,16953
90792,516,2286,6211
90793,89,1734,24296
90794,392,154,17081
90795,381,7,14506
90796,92,2094,43461
90797,420,908,13476
90798,477,1423,13492
90799,144,596,47778
90800,309,964,7061
90801,450,1270,2924
90802,117,949,40048
90803,218,2820,7490
90804,425,1020,14550
90805,235,911,4059
90806,166,1516,22211
90807,460,1929,11473
90808,296,1460,37072
90809,332,1627,23675
90810,517,1251,13714
90811,78,137,34357
90812,383,660,4861
90813,530,2523,37589
90814,488,511,34641
90815,142,2965,28814
90816,188,950,40429
90817,11,187,36571
90818,224,214,493
90819,400,2983,10373
90820,195,876,42654
90821,223,1184,14394
90822,508,2452,49019
90823,427,89,38820
90824,418,1299,11864
90825,73,2400,42481
90826,394,2524,23710
90827,361,2361,15511
90828,324,2278,33255
90829,104,2822,2947
90830,56,563,9001
90831,412,2788,7611
90832,173,882,34836
90833,104,2795,37346
90834,524,1621,47467
90835,455,2504,36437
90836,526,1984,17921
90837,197,1782,3677
90838,482,1291,27541
90839,91,1707,40198
90840,414,2514,37012
90841,495,110,22132
90842,170,2058,5487
90843,322,915,21417
90844,45,2073,41631
90845,5,2991,29535
90846,506,1105,8250
90847,173,1775,8918
90848,288,1397,11346
90849,228,1474,4648
90850,494,1372,44787
90851,40,2242,32795
90852,458,358,33763
90853,31,848,4266
90854,543,1669,17418
90855,1,2419,21729
90856,15,1641,24170
90857,96,773,31079
90858,536,2191,31813
90859,98,219,26195
90860,131,912,43449
90861,39,2082,35262
90862,300,364,44219
90863,382,2105,19840
90864,389,2108,16597
90865,217,2166,358
90866,45,2556,8318
90867,49,2259,1916
90868,292,1412,25229
90869,67,2662,48348
90870,317,2961,31340
90871,136,1788,45201
90872,51,618,32293
90873,474,822,34970
90874,525,1144,12032
90875,321,212,9912
90876,125,2456,37769
90877,16,2492,7015
90878,249,359,17873
90879,406,2527,19567
90880,435,1619,38201
90881,285,2619,47994
90882,180,2866,16469
90883,31,1161,17477
90884,487,2580,5166
90885,158,2316,5660
90886,115,412,32248
90887,183,2869,7523
90888,288,1636,18867
90889,235,757,35942
90890,513,1089,12091
90891,70,576,35492
90892,131,1881,46346
90893,425,2842,45459
90894,312,775,30076
90895,297,442,2740
90896,24,233,21645
90897,131,1135,6484
90898,461,1401,33012
90899,120,296,27606
90900,393,2144,16478
90901,113,1756,42656
90902,54,2303,9806
90903,378,275,6459
90904,338,1762,43448
90905,148,2048,19427
90906,39,1828,9238
90907,220,1114,9212
90908,162,158,39942
90909,401,337,15957
90910,64,2491,15972
90911,199,955,18444
90912,25,1377,38023
90913,417,945,30278
90914,56,2024,1869
90915,107,372,5721
90916,314,2395,23772
90917,427,1863,47799
90918,532,546,15962
90919,56,1572,17857
90920,128,1555,49545
90921,290,336,18901
90922,399,2282,38257
90923,480,1225,25563
90924,237,914,22787
90925,26,2240,12087
90926,472,2033,32397
90927,375,591,22443
90928,194,1926,20333
90929,427,2863,27214
90930,417,2221,10422
90931,280,124,1683
90932,487,55,29002
90933,397,1233,11021
90934,205,1614,25914
90935,341,753,16681
90936,536,2771,1231
90937,132,324,41440
90938,507,2713,14906
90939,291,763,35667
90940,35,2753,47157
90941,180,2144,42500
90942,477,2717,38217
90943,488,726,28494
90944,433,167,7428
90945,78,1429,5615
90946,301,180,4469
90947,499,2232,278
90948,165,547,22470
90949,471,2323,14482
90950,519,1164,9859
90951,280,31,7977
90952,415,630,4030
90953,463,44,11290
90954,24,2490,11636
90955,296,952,46231
90956,278,1962,1000
90957,158,2849,6935
90958,518,1851,46243
90959,15,1422,8168
90960,103,2043,40307
90961,264,1618,19209
90962,405,2197,46585
90963,216,1927,29730
90964,142,2797,36175
90965,359,698,19521
90966,183,1569,128
90967,477,1067,494
90968,449,1321,47201
90969,168,197,30825
90970,232,200,27058
90971,84,1935,5011
90972,126,2576,25274
90973,102,2366,15738
90974,476,411,33383
90975,442,753,44366
90976,264,1121,22965
90977,177,997,23489
90978,138,1321,39044
90979,196,2561,38252
90980,43,1967,19474
90981,258,2542,11221
90982,97,694,32872
90983,217,1415,11477
90984,116,715,49899
90985,305,1129,27369
90986,316,2560,46969
90987,122,799,27905
90988,351,934,32312
90989,143,793,11947
90990,347,2118,11815
90991,386,2923,1270
90992,176,1729,35834
90993,453,1721,39979
90994,262,682,10821
90995,362,2939,18251
90996,9,396,4898
90997,217,1353,12023
90998,390,1998,48434
90999,163,2953,20441
91000,497,2496,7153
91001,27,1888,34408
91002,64,718,24785
91003,502,1138,45023
91004,138,2199,18106
91005,125,2577,32285
91006,149,1894,27678
91007,25,2668,7220
91008,65,1326,49995
91009,494,1001,1155
91010,57,2098,5695
91011,470,1692,42521
91012,98,2095,46360
91013,413,599,42825
91014,238,334,21554
91015,32,283,37771
91016,134,2880,41756
91017,61,630,49240
91018,153,1025,46554
91019,75,1148,23747
91020,104,2237,17395
91021,103,1395,45789
91022,60,1124,34054
91023,49,1913,15688
91024,28,2560,40613
91025,448,354,14477
91026,48,1833,4938
91027,97,1715,23797
91028,228,2246,37959
91029,102,2441,19722
91030,278,2457,14122
91031,411,950,15744
91032,307,1989,49283
91033,261,1030,32731
91034,282,34,4802
91035,471,989,13543
91036,223,1892,27641
91037,527,1888,4041
91038,384,1357,32114
91039,452,1508,18386
91040,170,1080,17440
91041,362,69,38329
91042,360,895,9990
91043,377,2688,23655
91044,86,2742,15720
91045,161,2580,16780
91046,124,1940,11246
91047,3,2997,9697
91048,506,1989,21588
91049,217,1745,27085
91050,117,978,22453
91051,513,556,36861
91052,518,1574,38683
91053,118,1270,34655
91054,156,780,35005
91055,542,1892,32877
91056,35,1241,8607
91057,128,805,42940
91058,514,1873,31060
91059,34,1041,41182
91060,184,2320,48994
91061,346,2314,12156
91062,283,1138,21805
91063,36,1368,24292
91064,436,120,28350
91065,17,932,43452
91066,281,27,10744
91067,228,879,36030
91068,122,2218,11655
91069,529,1066,33706
91070,288,2444,37787
91071,310,198,3065
91072,239,2456,39744
91073,310,1797,16340
91074,423,2928,20264
91075,349,656,42563
91076,1,167,41017
91077,239,1585,41603
91078,43,624,17427
91079,466,2609,26853
91080,104,2228,44667
91081,344,2814,38423
91082,27,1050,2338
91083,485,1298,15487
91084,504,1616,11752
91085,515,1810,22893
91086,114,326,40050
91087,142,2930,18957
91088,445,1047,13109
91089,248,2210,8124
91090,413,192,38214
91091,92,2345,36518
91092,177,2658,48740
91093,401,1083,19675
91094,273,1122,32406
91095,160,1014,10620
91096,309,843,34496
91097,54,2709,29133
91098,213,748,49344
91099,344,1832,32976
91100,393,1931,3137
91101,165,2150,27813
91102,428,2373,20569
91103,166,1689,20156
91104,487,2298,49719
91105,18,1446,10789
91106,143,1803,8779
91107,240,1873,841
91108,477,2495,40946
91109,351,1378,38974
91110,211,958,28510
91111,266,480,31789
91112,383,1760,17437
91113,179,2141,44238
91114,103,2043,12117
91115,47,2885,7257
91116,10,162,29521
91117,49,1297,39166
91118,152,1616,31481
91119,542,48,14159
91120,331,2763,21829
91121,536,2374,49998
91122,46,21,36124
91123,304,2748,17909
91124,96,821,9351
91125,177,935,37242
91126,85,2364,31837
91127,532,827,37276
91128,439,1415,25016
91129,40,1897,35448
91130,375,1413,32014
91131,93,120,20173
91132,392,692,3465
91133,495,1443,26627
91134,542,2705,34610
91135,377,1154,29685
91136,212,179,38541
91137,279,2483,11810
91138,413,2667,10193
91139,244,1581,32360
91140,331,2090,2638
91141,65,2621,34554
91142,342,892,28057
91143,278,2418,3422
91144,434,2227,13646
91145,293,1707,10827
91146,537,1066,20868
91147,376,2480,4162
91148,79,513,36095
91149,526,1201,32730
91150,402,1993,47790
91151,197,829,25571
91152,63,1514,39104
91153,396,1222,22524
91154,54,455,186
91155,251,2373,29694
91156,264,1966,4898
91157,467,2502,8062
91158,523,835,16959
91159,115,2567,43615
91160,149,316,40535
91161,520,2663,44511
91162,138,1935,31188
91163,36,2634,1481
91164,388,597,21451
91165,139,388,704
91166,34,1344,27273
91167,491,1360,45017
91168,350,1619,5677
91169,522,2621,49603
91170,137,834,9729
91171,286,1138,36812
91172,61,2670,22675
91173,371,2470,40701
91174,209,1951,48612
91175,367,475,8152
91176,13,1674,26119
91177,512,354,3900
91178,337,2580,8703
91179,141,1933,49240
91180,324,1067,11276
91181,300,2445,3208
91182,421,1183,14725
91183,316,2640,47565
91184,452,2853,18873
91185,523,1728,24249
91186,64,2966,8697
91187,118,1881,26881
91188,394,2394,3703
91189,75,1547,23579
91190,383,2881,20063
91191,539,2239,27800
91192,436,306,26077
91193,436,1034,15529
91194,9,1409,4681
91195,426,222,18348
91196,4,1033,21707
91197,232,560,38960
91198,351,2607,12949
91199,424,2558,6043
91200,406,2192,25493
91201,126,302,16636
91202,425,1369,49866
91203,352,584,22135
91204,346,481,24110
91205,283,49,43080
91206,140,2092,41600
91207,66,2158,5665
91208,40,464,25787
91209,535,1790,47314
91210,363,1969,17556
91211,29,2728,35274
91212,542,1767,21901
91213,526,2861,23787
91214,352,2509,48356
91215,361,86,38901
91216,295,107,38333
91217,434,2939,31934
91218,234,285,44975
91219,53,821,21460
91220,69,1526,1468
91221,47,1823,23377
91222,535,1932,48283
91223,363,2999,46229
91224,310,1034,1780
91225,344,133,8368
91226,30,2994,41165
91227,232,454,32974
91228,319,138,29005
91229,14,1536,31879
91230,538,765,22535
91231,497,610,30687
91232,305,2875,35045
91233,427,1338,25273
91234,248,1665,9878
91235,352,597,48275
91236,473,183,34904
91237,35,165,3080
91238,202,2216,31832
91239,449,1172,45205
91240,249,2996,4381
91241,29,1967,30617
91242,106,997,11555
91243,246,2293,9883
91244,494,1375,10596
91245,305,560,38732
91246,310,1518,12889
91247,59,473,15717
91248,361,397,30111
91249,516,1111,41471
91250,169,1584,1202
91251,98,478,16948
91252,168,1522,39121
91253,260,1700,11835
91254,279,1623,13566
91255,173,2696,41070
91256,86,2754,40816
91257,316,306,43120
91258,437,2372,24537
91259,304,214,19705
91260,396,2520,39840
91261,362,1923,21758
91262,393,61,8231
91263,277,2226,37804
91264,521,198,10141
91265,24,1064,18150
91266,512,2513,15076
91267,260,615,20032
91268,322,1289,17949
91269,53,1521,31650
91270,384,543,44592
91271,280,2740,47591
91272,498,481,27326
91273,341,2093,25639
91274,370,2175,25545
91275,236,1668,11897
91276,528,2452,23667
91277,264,432,41135
91278,531,2071,46546
91279,525,818,19724
91280,359,1563,37331
91281,14,2551,25964
91282,456,2376,37596
91283,321,2250,11059
91284,412,2595,39689
91285,438,129,304
91286,515,680,4183
91287,54,1278,27912
91288,534,2748,36183
91289,534,2164,39052
91290,39,860,11801
91291,385,1613,45465
91292,498,1303,21933
91293,68,2731,39916
91294,78,2822,48426
91295,140,274,41457
91296,523,2202,6599
91297,289,2652,21651
91298,363,2800,14561
91299,145,2176,8166
91300,380,1413,24332
91301,190,1247,47679
91302,114,15,15105
91303,401,1208,3459
91304,163,2986,17509
91305,528,992,38227
91306,527,646,47735
91307,383,2585,23040
91308,387,1435,9205
91309,289,255,41771
91310,269,1563,17376
91311,284,1595,9908
91312,20,2852,22206
91313,517,197,20796
91314,47,1972,33190
91315,401,769,2119
91316,212,2380,19226
91317,473,2632,8683
91318,524,2456,23099
91319,129,1377,29804
91320,31,2668,23889
91321,411,201,30000
91322,286,2869,36998
91323,481,2648,42520
91324,338,1860,6837
91325,274,1737,7570
91326,428,543,21060
91327,161,2449,665
91328,184,965,44286
91329,143,896,25562
91330,7,856,16267
91331,381,317,14496
91332,426,830,8034
91333,435,1812,8928
91334,135,2673,30510
91335,443,384,33249
91336,377,702,5790
91337,277,692,39559
91338,435,1529,39976
91339,509,56,22275
91340,454,1647,38891
91341,529,225,23248
91342,235,1313,49760
91343,345,2397,32868
91344,343,1786,5602
91345,226,665,23933
91346,140,1890,32401
91347,421,1799,23929
91348,485,1756,31761
91349,496,1024,3907
91350,176,2398,22010
91351,541,774,30853
91352,380,1872,27457
91353,412,1478,40017
91354,324,1964,874
91355,33,198,2137
91356,186,1684,40531
91357,394,2082,1094
91358,93,2871,38023
91359,172,1074,5671
91360,132,2294,28863
91361,371,1112,12165
91362,51,397,47974
91363,203,2967,23554
91364,269,2558,46671
91365,369,1944,48906
91366,120,2907,21526
91367,41,2112,48390
91368,107,1346,33639
91369,396,349,9482
91370,289,1703,31602
91371,502,923,46190
91372,336,2985,18392
91373,191,856,34291
91374,324,1876,44643
91375,301,2169,49851
91376,119,2159,44198
91377,261,1400,9031
91378,430,891,18907
91379,511,1331,38361
91380,403,721,13524
91381,371,1665,759
91382,246,1999,15691
91383,515,1212,32165
91384,118,833,40967
91385,271,59,43452
91386,381,1909,21992
91387,206,1453,11676
91388,276,773,18965
91389,387,883,35365
91390,534,657,12546
91391,469,2616,1564
91392,309,2712,14734
91393,132,1193,6957
91394,77,1903,14058
91395,113,1892,3807
91396,364,1382,24942
91397,233,2034,46254
91398,539,1294,23793
91399,76,2342,43892
91400,525,875,47288
91401,190,759,36090
91402,444,334,48860
91403,205,545,47354
91404,364,542,30377
91405,407,2037,39906
91406,360,1408,10399
91407,187,2537,37713
91408,307,2366,39800
91409,467,453,19847
91410,419,1672,41457
91411,482,2529,37203
91412,232,504,1368
91413,487,564,43365
91414,235,867,3192
91415,182,1402,36176
91416,247,2806,45514
91417,281,463,13331
91418,158,1827,46369
91419,97,2648,29787
91420,504,2937,9781
91421,346,789,32862
91422,119,977,27964
91423,484,543,34544
91424,82,1717,31431
91425,302,1722,29892
91426,186,2964,46841
91427,265,1441,44442
91428,228,1245,10255
91429,321,2098,6906
91430,314,1353,24723
91431,364,2160,41130
91432,105,1256,33105
91433,336,188,6284
91434,497,102,47228
91435,8,1455,46190
91436,218,2153,4108
91437,156,1501,9687
91438,219,1023,1533
91439,520,296,12857
91440,9,1076,1802
91441,203,1791,25905
91442,34,2667,11179
91443,50,2414,5591
91444,323,32,21291
91445,356,299,45595
91446,161,2547,30814
91447,111,882,45354
91448,350,837,22201
91449,59,473,21298
91450,525,1094,23570
91451,471,639,45008
91452,121,2653,41852
91453,248,2611,26116
91454,496,1607,2750
91455,141,2633,41586
91456,284,2494,48642
91457,460,2602,47091
91458,123,2381,28038
91459,284,2753,30419
91460,221,2878,47731
91461,348,189,36081
91462,177,1824,44519
91463,110,369,30002
91464,200,2256,7591
91465,212,1196,1900
91466,415,1165,7694
91467,403,743,5038
91468,327,734,37372
91469,102,1895,5993
91470,417,1876,25342
91471,158,512,10256
91472,486,1060,5057
91473,515,1996,47758
91474,282,1125,34087
91475,433,793,2136
91476,447,1597,45147
91477,541,465,32554
91478,142,608,35752
91479,295,1151,34005
91480,1,2465,45980
91481,239,2022,42957
91482,465,880,36288
91483,430,1559,35552
91484,63,1399,35236
91485,169,2056,11626
91486,269,649,41620
91487,281,2950,12622
91488,15,2042,26266
91489,403,2179,22220
91490,102,2543,44688
91491,249,1305,1350
91492,312,1650,27263
91493,311,54,49198
91494,48,1419,9330
91495,94,1691,6459
91496,50,1223,9619
91497,469,2295,28769
91498,502,1202,46555
91499,346,1558,8331
91500,139,152,23474
91501,312,668,42131
91502,99,2627,19539
91503,440,1400,43117
91504,471,1722,38206
91505,116,2810,23124
91506,251,1085,36423
91507,114,755,13982
91508,226,878,23242
91509,323,1625,37847
91510,44,125,45420
91511,223,2677,45949
91512,262,483,41448
91513,7,545,21736
91514,145,2121,18498
91515,400,973,19498
91516,226,1879,33836
91517,289,1897,36734
91518,454,2271,27308
91519,61,2511,28580
91520,455,1840,6660
91521,151,2484,3942
91522,78,2032,33675
91523,127,1103,25029
91524,23,2706,17951
91525,365,2683,35108
91526,432,2442,26922
91527,18,2739,8975
91528,298,1034,12535
91529,317,1560,30127
91530,455,2541,3003
91531,317,552,28999
91532,35,1459,708
91533,15,179,14695
91534,186,74,2154
91535,9,1345,21246
91536,424,2767,9840
91537,535,659,43461
91538,268,1063,37576
91539,514,2207,3267
91540,113,1895,2738
91541,59,613,15199
91542,374,1121,2725
91543,147,1638,16754
91544,244,1027,33567
91545,511,2424,36598
91546,436,572,45770
91547,307,2183,1923
91548,72,167,32155
91549,229,1814,46905
91550,472,1049,5374
91551,173,748,31392
91552,158,1232,10929
91553,380,2750,27598
91554,322,245,45485
91555,396,338,30248
91556,273,2047,13665
91557,200,2854,2123
91558,160,2159,24560
91559,133,1835,19053
91560,378,1998,20319
91561,385,2944,47217
91562,469,2450,20391
91563,293,1814,10928
91564,105,1919,49746
91565,177,2945,4152
91566,67,720,29466
91567,461,2095,28285
91568,41,1354,35495
91569,443,2213,5901
91570,425,1623,43089
91571,51,1613,30074
91572,494,2219,25080
91573,352,687,3743
91574,232,825,35560
91575,382,2538,49924
91576,393,206,6733
91577,82,1937,15917
91578,56,2026,42314
91579,486,557,17006
91580,480,1039,30816
91581,109,1729,26623
91582,16,172,17946
91583,147,2381,4936
91584,384,652,32291
91585,183,406,45270
91586,497,1761,12435
91587,165,2750,30347
91588,345,2580,20433
91589,443,986,8366
91590,115,1110,11431
91591,48,526,15844
91592,66,281,15265
91593,409,1370,39056
91594,137,2538,1807
